"stratum","ft_group","ecoregion","owner","treatment","period","age","AGB_tonac","AGB_MgHa","Vol_m3Ha","CarbonMgHa"
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","harvested",7,35,16.649,37.3,26.2,16.8
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","harvested",8,40,20.45,45.8,36,20.6
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","harvested",9,45,24.151,54.1,46.2,24.3
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","harvested",1,5,0.221,0.5,0,0.2
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","harvested",10,50,27.676,62,56.5,27.9
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","harvested",11,55,30.976,69.4,66.4,31.2
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","harvested",12,60,34.025,76.3,75.7,34.3
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","harvested",13,65,36.811,82.5,84.2,37.1
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","harvested",14,70,39.335,88.2,92,39.7
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","harvested",15,75,41.605,93.3,98.9,42
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","harvested",16,80,43.633,97.8,104.9,44
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","harvested",17,85,45.438,101.9,110.3,45.9
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","harvested",18,90,47.036,105.4,114.9,47.4
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","harvested",19,95,48.447,108.6,118.8,48.9
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","untreated",2,10,8.356,18.7,9.1,8.4
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","untreated",20,100,56.053,125.7,139.4,56.6
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","untreated",21,105,57.226,128.3,143.4,57.7
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","untreated",22,110,58.306,130.7,147.1,58.8
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","untreated",23,115,59.3,132.9,150.5,59.8
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","untreated",24,120,60.214,135,153.7,60.8
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","untreated",25,125,61.056,136.9,156.6,61.6
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","untreated",26,130,61.83,138.6,159.3,62.4
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","untreated",27,135,62.542,140.2,161.7,63.1
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","untreated",28,140,63.196,141.7,164,63.8
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","untreated",29,145,63.798,143,166.1,64.4
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","untreated",3,15,12.715,28.5,16.8,12.8
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","untreated",30,150,64.352,144.3,168,64.9
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","untreated",4,20,16.903,37.9,25.3,17.1
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","untreated",5,25,20.875,46.8,34.3,21.1
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","untreated",6,30,24.613,55.2,43.5,24.8
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","untreated",7,35,28.113,63,52.6,28.4
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","untreated",8,40,31.378,70.3,61.6,31.6
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","untreated",9,45,34.417,77.2,70.3,34.7
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","untreated",1,5,3.946,8.8,3.1,4
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","untreated",10,50,37.239,83.5,78.6,37.6
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","untreated",11,55,39.856,89.3,86.5,40.2
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","untreated",12,60,42.279,94.8,94.1,42.7
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","untreated",13,65,44.52,99.8,101.2,44.9
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","untreated",14,70,46.59,104.4,107.8,47
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","untreated",15,75,48.503,108.7,114.1,48.9
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","untreated",16,80,50.268,112.7,119.9,50.7
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","untreated",17,85,51.895,116.3,125.3,52.3
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","untreated",18,90,53.396,119.7,130.4,53.9
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","untreated",19,95,54.779,122.8,135,55.3
"Northern hardwood_ME_NCZ_Public-Other","Northern hardwood","ME_NCZ","Public-Other","untreated",2,10,7.704,17.3,20,7.8
"Northern hardwood_ME_NCZ_Public-Other","Northern hardwood","ME_NCZ","Public-Other","untreated",20,100,62.071,139.1,158.8,62.6
"Northern hardwood_ME_NCZ_Public-Other","Northern hardwood","ME_NCZ","Public-Other","untreated",21,105,63.869,143.2,164.8,64.4
"Northern hardwood_ME_NCZ_Public-Other","Northern hardwood","ME_NCZ","Public-Other","untreated",22,110,65.568,147,170.6,66.2
"Northern hardwood_ME_NCZ_Public-Other","Northern hardwood","ME_NCZ","Public-Other","untreated",23,115,67.175,150.6,176.3,67.8
"Northern hardwood_ME_NCZ_Public-Other","Northern hardwood","ME_NCZ","Public-Other","untreated",24,120,68.693,154,181.9,69.3
"Northern hardwood_ME_NCZ_Public-Other","Northern hardwood","ME_NCZ","Public-Other","untreated",25,125,70.128,157.2,187.3,70.7
"Northern hardwood_ME_NCZ_Public-Other","Northern hardwood","ME_NCZ","Public-Other","untreated",26,130,71.483,160.2,192.6,72.1
"Northern hardwood_ME_NCZ_Public-Other","Northern hardwood","ME_NCZ","Public-Other","untreated",27,135,72.763,163.1,197.7,73.4
"Northern hardwood_ME_NCZ_Public-Other","Northern hardwood","ME_NCZ","Public-Other","untreated",28,140,73.972,165.8,202.8,74.6
"Northern hardwood_ME_NCZ_Public-Other","Northern hardwood","ME_NCZ","Public-Other","untreated",29,145,75.113,168.4,207.7,75.8
"Northern hardwood_ME_NCZ_Public-Other","Northern hardwood","ME_NCZ","Public-Other","untreated",3,15,11.847,26.6,29.5,12
"Northern hardwood_ME_NCZ_Public-Other","Northern hardwood","ME_NCZ","Public-Other","untreated",30,150,76.191,170.8,212.5,76.9
"Northern hardwood_ME_NCZ_Public-Other","Northern hardwood","ME_NCZ","Public-Other","untreated",4,20,15.928,35.7,38.8,16.1
"Northern hardwood_ME_NCZ_Public-Other","Northern hardwood","ME_NCZ","Public-Other","untreated",5,25,19.9,44.6,47.8,20.1
"Northern hardwood_ME_NCZ_Public-Other","Northern hardwood","ME_NCZ","Public-Other","untreated",6,30,23.736,53.2,56.6,23.9
"Northern hardwood_ME_NCZ_Public-Other","Northern hardwood","ME_NCZ","Public-Other","untreated",7,35,27.424,61.5,65.2,27.7
"Northern hardwood_ME_NCZ_Public-Other","Northern hardwood","ME_NCZ","Public-Other","untreated",8,40,30.958,69.4,73.5,31.2
"Northern hardwood_ME_NCZ_Public-Other","Northern hardwood","ME_NCZ","Public-Other","untreated",9,45,34.334,77,81.7,34.6
"Northern hardwood_ME_NCZ_Public-Other","Northern hardwood","ME_NCZ","Public-Other","untreated",1,5,3.607,8.1,10.2,3.6
"Northern hardwood_ME_NCZ_Public-Other","Northern hardwood","ME_NCZ","Public-Other","untreated",10,50,37.555,84.2,89.6,37.9
"Northern hardwood_ME_NCZ_Public-Other","Northern hardwood","ME_NCZ","Public-Other","untreated",11,55,40.622,91.1,97.3,41
"Northern hardwood_ME_NCZ_Public-Other","Northern hardwood","ME_NCZ","Public-Other","untreated",12,60,43.538,97.6,104.9,43.9
"Northern hardwood_ME_NCZ_Public-Other","Northern hardwood","ME_NCZ","Public-Other","untreated",13,65,46.31,103.8,112.2,46.7
"Northern hardwood_ME_NCZ_Public-Other","Northern hardwood","ME_NCZ","Public-Other","untreated",14,70,48.94,109.7,119.4,49.4
"Northern hardwood_ME_NCZ_Public-Other","Northern hardwood","ME_NCZ","Public-Other","untreated",15,75,51.435,115.3,126.4,51.9
"Northern hardwood_ME_NCZ_Public-Other","Northern hardwood","ME_NCZ","Public-Other","untreated",16,80,53.8,120.6,133.2,54.3
"Northern hardwood_ME_NCZ_Public-Other","Northern hardwood","ME_NCZ","Public-Other","untreated",17,85,56.041,125.6,139.8,56.5
"Northern hardwood_ME_NCZ_Public-Other","Northern hardwood","ME_NCZ","Public-Other","untreated",18,90,58.163,130.4,146.3,58.7
"Northern hardwood_ME_NCZ_Public-Other","Northern hardwood","ME_NCZ","Public-Other","untreated",19,95,60.171,134.9,152.6,60.7
"Northern hardwood_ME_NCZ_State","Northern hardwood","ME_NCZ","State","untreated",2,10,15.298,34.3,3.9,15.4
"Northern hardwood_ME_NCZ_State","Northern hardwood","ME_NCZ","State","untreated",20,100,58.328,130.8,144.2,58.9
"Northern hardwood_ME_NCZ_State","Northern hardwood","ME_NCZ","State","untreated",21,105,59.374,133.1,147.1,59.9
"Northern hardwood_ME_NCZ_State","Northern hardwood","ME_NCZ","State","untreated",22,110,60.351,135.3,149.7,60.9
"Northern hardwood_ME_NCZ_State","Northern hardwood","ME_NCZ","State","untreated",23,115,61.264,137.3,152,61.8
"Northern hardwood_ME_NCZ_State","Northern hardwood","ME_NCZ","State","untreated",24,120,62.116,139.2,154,62.6
"Northern hardwood_ME_NCZ_State","Northern hardwood","ME_NCZ","State","untreated",25,125,62.913,141,155.7,63.5
"Northern hardwood_ME_NCZ_State","Northern hardwood","ME_NCZ","State","untreated",26,130,63.659,142.7,157.1,64.2
"Northern hardwood_ME_NCZ_State","Northern hardwood","ME_NCZ","State","untreated",27,135,64.356,144.3,158.4,64.9
"Northern hardwood_ME_NCZ_State","Northern hardwood","ME_NCZ","State","untreated",28,140,65.008,145.7,159.5,65.6
"Northern hardwood_ME_NCZ_State","Northern hardwood","ME_NCZ","State","untreated",29,145,65.619,147.1,160.5,66.2
"Northern hardwood_ME_NCZ_State","Northern hardwood","ME_NCZ","State","untreated",3,15,20.212,45.3,9.9,20.4
"Northern hardwood_ME_NCZ_State","Northern hardwood","ME_NCZ","State","untreated",30,150,66.19,148.4,161.3,66.8
"Northern hardwood_ME_NCZ_State","Northern hardwood","ME_NCZ","State","untreated",4,20,24.472,54.9,18.1,24.7
"Northern hardwood_ME_NCZ_State","Northern hardwood","ME_NCZ","State","untreated",5,25,28.249,63.3,28,28.5
"Northern hardwood_ME_NCZ_State","Northern hardwood","ME_NCZ","State","untreated",6,30,31.643,70.9,38.8,31.9
"Northern hardwood_ME_NCZ_State","Northern hardwood","ME_NCZ","State","untreated",7,35,34.719,77.8,50,35
"Northern hardwood_ME_NCZ_State","Northern hardwood","ME_NCZ","State","untreated",8,40,37.524,84.1,61.2,37.8
"Northern hardwood_ME_NCZ_State","Northern hardwood","ME_NCZ","State","untreated",9,45,40.093,89.9,71.9,40.5
"Northern hardwood_ME_NCZ_State","Northern hardwood","ME_NCZ","State","untreated",1,5,9.353,21,0.7,9.5
"Northern hardwood_ME_NCZ_State","Northern hardwood","ME_NCZ","State","untreated",10,50,42.455,95.2,82.1,42.8
"Northern hardwood_ME_NCZ_State","Northern hardwood","ME_NCZ","State","untreated",11,55,44.633,100.1,91.6,45
"Northern hardwood_ME_NCZ_State","Northern hardwood","ME_NCZ","State","untreated",12,60,46.645,104.6,100.3,47.1
"Northern hardwood_ME_NCZ_State","Northern hardwood","ME_NCZ","State","untreated",13,65,48.507,108.7,108.3,48.9
"Northern hardwood_ME_NCZ_State","Northern hardwood","ME_NCZ","State","untreated",14,70,50.234,112.6,115.4,50.7
"Northern hardwood_ME_NCZ_State","Northern hardwood","ME_NCZ","State","untreated",15,75,51.837,116.2,121.8,52.3
"Northern hardwood_ME_NCZ_State","Northern hardwood","ME_NCZ","State","untreated",16,80,53.326,119.5,127.4,53.8
"Northern hardwood_ME_NCZ_State","Northern hardwood","ME_NCZ","State","untreated",17,85,54.713,122.7,132.5,55.2
"Northern hardwood_ME_NCZ_State","Northern hardwood","ME_NCZ","State","untreated",18,90,56.003,125.5,136.9,56.5
"Northern hardwood_ME_NCZ_State","Northern hardwood","ME_NCZ","State","untreated",19,95,57.206,128.2,140.8,57.7
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","harvested",2,10,0.797,1.8,5.7,0.8
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","harvested",20,100,42.337,94.9,125.8,42.7
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","harvested",21,105,42.979,96.3,129.8,43.3
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","harvested",22,110,43.518,97.6,133.6,43.9
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","harvested",23,115,43.971,98.6,137.1,44.4
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","harvested",24,120,44.35,99.4,140.3,44.7
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","harvested",25,125,44.667,100.1,143.3,45
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","harvested",26,130,44.932,100.7,146,45.3
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","harvested",27,135,45.154,101.2,148.5,45.5
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","harvested",28,140,45.339,101.6,150.8,45.7
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","harvested",29,145,45.494,102,153,45.9
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","harvested",3,15,2.402,5.4,11.4,2.4
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","harvested",30,150,45.623,102.3,154.9,46
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","harvested",4,20,4.876,10.9,18.2,4.9
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","harvested",5,25,8,17.9,25.8,8.1
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","harvested",6,30,11.512,25.8,33.7,11.6
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","harvested",7,35,15.172,34,41.9,15.3
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","harvested",8,40,18.793,42.1,50,18.9
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","harvested",9,45,22.242,49.9,58.1,22.5
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","harvested",1,5,0.099,0.2,1.7,0.1
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","harvested",10,50,25.437,57,65.9,25.7
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","harvested",11,55,28.334,63.5,73.5,28.6
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","harvested",12,60,30.917,69.3,80.8,31.2
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","harvested",13,65,33.191,74.4,87.7,33.5
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","harvested",14,70,35.172,78.8,94.2,35.5
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","harvested",15,75,36.884,82.7,100.4,37.2
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","harvested",16,80,38.353,86,106.2,38.7
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","harvested",17,85,39.607,88.8,111.6,40
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","harvested",18,90,40.673,91.2,116.7,41
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","harvested",19,95,41.576,93.2,121.4,41.9
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","untreated",2,10,5.626,12.6,23.3,5.7
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","untreated",20,100,46.141,103.4,119.9,46.5
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","untreated",21,105,46.178,103.5,123,46.6
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","untreated",22,110,46.204,103.6,125.9,46.6
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","untreated",23,115,46.223,103.6,128.6,46.6
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","untreated",24,120,46.235,103.6,131.2,46.6
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","untreated",25,125,46.245,103.7,133.7,46.7
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","untreated",26,130,46.251,103.7,136.1,46.7
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","untreated",27,135,46.255,103.7,138.4,46.7
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","untreated",28,140,46.259,103.7,140.5,46.7
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","untreated",29,145,46.261,103.7,142.6,46.7
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","untreated",3,15,12.363,27.7,32.2,12.5
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","untreated",30,150,46.262,103.7,144.6,46.7
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","untreated",4,20,19.461,43.6,40.4,19.6
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","untreated",5,25,25.834,57.9,48,26.1
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","untreated",6,30,31.075,69.7,55,31.4
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","untreated",7,35,35.163,78.8,61.5,35.5
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","untreated",8,40,38.245,85.7,67.7,38.6
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","untreated",9,45,40.519,90.8,73.5,40.9
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","untreated",1,5,1.086,2.4,13.1,1.1
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","untreated",10,50,42.171,94.5,79,42.5
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","untreated",11,55,43.36,97.2,84.1,43.7
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","untreated",12,60,44.209,99.1,89,44.6
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","untreated",13,65,44.813,100.5,93.6,45.2
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","untreated",14,70,45.241,101.4,98,45.6
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","untreated",15,75,45.544,102.1,102.1,45.9
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","untreated",16,80,45.757,102.6,106.1,46.2
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","untreated",17,85,45.908,102.9,109.8,46.3
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","untreated",18,90,46.014,103.1,113.3,46.4
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","untreated",19,95,46.089,103.3,116.7,46.5
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","harvested",2,10,4.281,9.6,21.1,4.3
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","harvested",20,100,33.082,74.2,95.2,33.4
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","harvested",21,105,33.083,74.2,97.8,33.4
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","harvested",22,110,33.084,74.2,100.3,33.4
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","harvested",23,115,33.084,74.2,102.7,33.4
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","harvested",24,120,33.085,74.2,105.1,33.4
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","harvested",25,125,33.085,74.2,107.4,33.4
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","harvested",26,130,33.085,74.2,109.6,33.4
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","harvested",27,135,33.085,74.2,111.7,33.4
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","harvested",28,140,33.085,74.2,113.7,33.4
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","harvested",29,145,33.085,74.2,115.7,33.4
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","harvested",3,15,11.22,25.2,28,11.3
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","harvested",30,150,33.085,74.2,117.7,33.4
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","harvested",4,20,18.198,40.8,34.2,18.4
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","harvested",5,25,23.606,52.9,39.8,23.8
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","harvested",6,30,27.284,61.2,45,27.5
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","harvested",7,35,29.615,66.4,49.8,29.9
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","harvested",8,40,31.037,69.6,54.4,31.3
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","harvested",9,45,31.886,71.5,58.7,32.2
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","harvested",1,5,0.436,1,12.9,0.4
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","harvested",10,50,32.386,72.6,62.8,32.7
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","harvested",11,55,32.679,73.3,66.7,33
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","harvested",12,60,32.849,73.6,70.4,33.1
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","harvested",13,65,32.948,73.9,74,33.3
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","harvested",14,70,33.006,74,77.4,33.3
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","harvested",15,75,33.039,74.1,80.7,33.3
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","harvested",16,80,33.058,74.1,83.8,33.3
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","harvested",17,85,33.07,74.1,86.8,33.3
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","harvested",18,90,33.076,74.1,89.7,33.3
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","harvested",19,95,33.08,74.2,92.5,33.4
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","untreated",2,10,12.334,27.6,16.9,12.4
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","untreated",20,100,45.826,102.7,113.2,46.2
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","untreated",21,105,46.528,104.3,116.5,46.9
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","untreated",22,110,47.174,105.7,119.6,47.6
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","untreated",23,115,47.769,107.1,122.5,48.2
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","untreated",24,120,48.317,108.3,125.3,48.7
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","untreated",25,125,48.823,109.4,128,49.2
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","untreated",26,130,49.288,110.5,130.5,49.7
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","untreated",27,135,49.718,111.5,132.9,50.2
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","untreated",28,140,50.114,112.3,135.2,50.5
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","untreated",29,145,50.479,113.2,137.4,50.9
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","untreated",3,15,16.392,36.7,24.7,16.5
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","untreated",30,150,50.816,113.9,139.5,51.3
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","untreated",4,20,19.895,44.6,32.2,20.1
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","untreated",5,25,22.979,51.5,39.3,23.2
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","untreated",6,30,25.726,57.7,46.1,26
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","untreated",7,35,28.191,63.2,52.6,28.4
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","untreated",8,40,30.415,68.2,58.8,30.7
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","untreated",9,45,32.43,72.7,64.6,32.7
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","untreated",1,5,7.431,16.7,8.6,7.5
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","untreated",10,50,34.261,76.8,70.2,34.6
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","untreated",11,55,35.928,80.5,75.5,36.2
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","untreated",12,60,37.45,84,80.6,37.8
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","untreated",13,65,38.84,87.1,85.4,39.2
